Date,Group_24
2016-11,-0.0008250000000000037
2016-12,0.04134125
2017-01,-0.01275875
2017-02,-0.005861250000000004
2017-03,-0.015601250000000002
2017-04,-0.010535
2017-05,0.009295000000000001
2017-06,0.006702500000000004
2017-07,0.011864999999999997
2017-08,0.04396
2017-09,0.0517425
2017-10,0.017447500000000005
2017-11,-0.0009862500000000027
2017-12,0.08647749999999998
2018-01,-0.04084750000000001
2018-02,-0.01473875
2018-03,0.0011612500000000026
2018-04,0.0573875
2018-05,0.017735
2018-06,0.00021875000000000193
2018-07,0.06425
2018-08,0.008424999999999995
2018-09,-0.09906125
2018-10,-0.002689999999999999
2018-11,-0.07145375000000001
2018-12,0.11238
2019-01,0.046363749999999995
2019-02,0.035335
2019-03,0.028975
2019-04,-0.03205
2019-05,0.0736875
2019-06,0.039705000000000004
2019-07,0.044033749999999997
2019-08,-0.0019875000000000014
2019-09,-0.0012137499999999996
2019-10,0.007764999999999998
2019-11,0.010989999999999998
2019-12,0.0242625
2020-01,-0.10456625
2020-02,-0.15901875000000001
2020-03,0.17954750000000003
2020-04,0.031256250000000006
2020-05,0.04705750000000001
2020-06,0.1327775
2020-07,0.13839374999999998
2020-08,-0.023416250000000007
2020-09,-0.0186925
2020-10,0.13552124999999998
2020-11,0.06801125
2020-12,0.05134375
2021-01,-0.013892499999999999
2021-02,0.0043212500000000004
2021-03,0.03727375
2021-04,0.029922499999999998
2021-05,-0.0192275
2021-06,0.015531250000000007
2021-07,0.02859875
2021-08,-0.040235
2021-09,0.07713625
2021-10,-0.073765
2021-11,0.060196250000000014
2021-12,-0.03699625000000001
2022-01,0.08077374999999999
2022-02,0.08431625000000001
2022-03,-0.008142500000000004
2022-04,0.0075375000000000025
2022-05,-0.119335
2022-06,0.07829875
2022-07,0.04586625
2022-08,-0.08140875
2022-09,0.10247875000000001
2022-10,0.03290625
2022-11,-0.050681250000000004
2022-12,0.008490000000000011
2023-01,-0.024602500000000006
2023-02,-0.030897500000000005
2023-03,0.0022387499999999942
2023-04,-0.05971625
2023-05,0.11256375000000002
2023-06,0.01722250000000001
2023-07,-0.026952499999999997
2023-08,-0.03201875000000001
2023-09,-0.031275
2023-10,0.12849875
2023-11,0.08890624999999999
2023-12,0.00922375
2024-01,0.06982124999999999
2024-02,0.02805375000000001
2024-03,-0.06162
2024-04,0.059681250000000005
2024-05,-0.012802499999999998
2024-06,0.06949750000000002
2024-07,-0.0006162499999999987
2024-08,0.020050000000000002
2024-09,-0.020798749999999994
2024-10,0.10032750000000001
2024-11,-0.06713625000000001
